29	0.000000e+00	0.000000e+00	1.500000e+01	0.000000e+00
30	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
31	0.000000e+00	1.000000e+01	0.000000e+00	0.000000e+00
32	0.000000e+00	1.000000e+01	5.000000e+00	0.000000e+00
33	1.000000e+01	0.000000e+00	0.000000e+00	0.000000e+00
34	1.000000e+01	0.000000e+00	1.500000e+01	0.000000e+00
35	1.000000e+01	1.000000e+01	0.000000e+00	0.000000e+00
36	1.000000e+01	1.000000e+01	5.000000e+00	0.000000e+00
13	0.000000e+00	0.000000e+00	7.500000e+00	0.000000e+00
14	0.000000e+00	0.000000e+00	1.125000e+01	0.000000e+00
15	0.000000e+00	0.000000e+00	3.750000e+00	0.000000e+00
16	0.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00
17	0.000000e+00	5.000000e+00	1.000000e+01	0.000000e+00
18	0.000000e+00	1.000000e+01	2.500000e+00	0.000000e+00
19	5.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
20	5.000000e+00	0.000000e+00	1.500000e+01	0.000000e+00
21	5.000000e+00	1.000000e+01	0.000000e+00	0.000000e+00
22	5.000000e+00	1.000000e+01	5.000000e+00	0.000000e+00
23	1.000000e+01	0.000000e+00	7.500000e+00	0.000000e+00
24	1.000000e+01	0.000000e+00	3.750000e+00	0.000000e+00
25	1.000000e+01	0.000000e+00	1.125000e+01	0.000000e+00
26	1.000000e+01	5.000000e+00	0.000000e+00	0.000000e+00
27	1.000000e+01	5.000000e+00	1.000000e+01	0.000000e+00
28	1.000000e+01	1.000000e+01	2.500000e+00	0.000000e+00
9	5.000000e+00	5.000000e+00	1.000000e+01	0.000000e+00
11	1.000000e+01	5.000000e+00	6.250000e+00	0.000000e+00
12	1.000000e+01	5.000000e+00	2.500000e+00	0.000000e+00
5	5.000000e+00	0.000000e+00	3.750000e+00	0.000000e+00
6	5.000000e+00	0.000000e+00	7.500000e+00	0.000000e+00
7	5.000000e+00	0.000000e+00	1.125000e+01	0.000000e+00
3	0.000000e+00	5.000000e+00	6.250000e+00	0.000000e+00
4	0.000000e+00	5.000000e+00	2.500000e+00	0.000000e+00
8	5.000000e+00	5.000000e+00	0.000000e+00	0.000000e+00
10	5.000000e+00	1.000000e+01	2.500000e+00	0.000000e+00
1	5.000000e+00	5.000000e+00	6.250000e+00	0.000000e+00
2	5.000000e+00	5.000000e+00	2.500000e+00	0.000000e+00
60	0.000000e+00	0.000000e+00	2.000000e+01	0.000000e+00
59	0.000000e+00	1.000000e+01	2.000000e+01	0.000000e+00
61	1.000000e+01	0.000000e+00	2.000000e+01	0.000000e+00
62	1.000000e+01	1.000000e+01	2.000000e+01	0.000000e+00
55	0.000000e+00	0.000000e+00	1.750000e+01	0.000000e+00
51	0.000000e+00	5.000000e+00	2.000000e+01	0.000000e+00
56	0.000000e+00	1.000000e+01	1.250000e+01	0.000000e+00
52	5.000000e+00	0.000000e+00	2.000000e+01	0.000000e+00
53	5.000000e+00	1.000000e+01	2.000000e+01	0.000000e+00
57	1.000000e+01	0.000000e+00	1.750000e+01	0.000000e+00
54	1.000000e+01	5.000000e+00	2.000000e+01	0.000000e+00
58	1.000000e+01	1.000000e+01	1.250000e+01	0.000000e+00
50	1.000000e+01	5.000000e+00	1.750000e+01	0.000000e+00
49	5.000000e+00	1.000000e+01	1.250000e+01	0.000000e+00
46	0.000000e+00	5.000000e+00	1.750000e+01	0.000000e+00
48	5.000000e+00	5.000000e+00	2.000000e+01	0.000000e+00
47	5.000000e+00	0.000000e+00	1.750000e+01	0.000000e+00
37	4.804540e+00	5.157059e+00	1.667750e+01	0.000000e+00
38	2.402270e+00	7.578529e+00	1.083875e+01	0.000000e+00
39	7.402270e+00	2.578529e+00	1.583875e+01	0.000000e+00
40	7.402270e+00	7.578529e+00	1.083875e+01	0.000000e+00
41	7.402270e+00	7.578529e+00	1.833875e+01	0.000000e+00
42	2.402270e+00	7.578529e+00	1.833875e+01	0.000000e+00
43	2.402270e+00	2.578529e+00	1.833875e+01	0.000000e+00
44	2.402270e+00	2.578529e+00	1.583875e+01	0.000000e+00
45	7.402270e+00	2.578529e+00	1.833875e+01	0.000000e+00
